user_id,txns,amount,failed_txns,kyc_status,risk_segment,chargebacks,disputed_amount,max_disputed,fraud_chargebacks,distinct_merchants_disputed,full_name,city,monthly_income,id_record_count,risk_score,risk_signals,risk_tier
USR34760,1,11014.39,0,VERIFIED,LOW,2.0,1340.0,1035.0,1.0,1.0,Manthan Kumar,Jaipur,9600.0,1.0,45,"repeated_disputes(≥2), fraud_type_dispute",MEDIUM
USR52813,3,49627.9,1,VERIFIED,MEDIUM,2.0,1229.37,1089.06,1.0,1.0,Manan Banerjee,Chennai,,1.0,45,"repeated_disputes(≥2), fraud_type_dispute",MEDIUM
USR21423,1,24285.19,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,41457.94,41457.94,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR31416,1,13301.48,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,26842.07,26842.07,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR61183,1,19571.0,1,NO_KYC_RECORD,NO_KYC_RECORD,1.0,26207.56,26207.56,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR89128,2,30641.15,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,25463.16,25463.16,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR54383,1,24846.27,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,24846.27,24846.27,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR91139,1,1890.69,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,24586.31,24586.31,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR24936,1,8578.8,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,24414.54,24414.54,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR60546,1,24351.04,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,24351.04,24351.04,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR49992,1,23417.83,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,23417.83,23417.83,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR75439,1,23395.64,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,23395.64,23395.64,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR77051,1,21931.0,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,21931.0,21931.0,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR62069,1,21450.22,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,21450.22,21450.22,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR26183,1,13672.0,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,19958.58,19958.58,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR18052,2,29668.78,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,19869.0,19869.0,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR82580,1,19735.18,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,19735.18,19735.18,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR30222,1,19521.83,1,NO_KYC_RECORD,NO_KYC_RECORD,1.0,19521.83,19521.83,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR82876,1,17205.97,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,19475.24,19475.24,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR69904,1,4114.95,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,18514.67,18514.67,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR94536,2,25419.32,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,18214.98,18214.98,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR16299,1,16966.14,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,17825.75,17825.75,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR99746,2,33777.35,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,16937.48,16937.48,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR93068,1,3565.73,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,16936.0,16936.0,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR38701,1,16537.65,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,16537.65,16537.65,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR89504,1,9063.71,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,16352.81,16352.81,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR86671,1,22925.42,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,15548.64,15548.64,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR23953,1,23993.0,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,15054.0,15054.0,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR55702,3,48040.71,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,14503.4,14503.4,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR70265,1,14365.1,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,14365.1,14365.1,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR66477,1,6107.44,0,VERIFIED,HIGH,1.0,14197.19,14197.19,1.0,1.0,Tara Comar,Jalandhar,,1.0,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, high_risk_segment",MEDIUM
USR57250,3,32931.6,1,NO_KYC_RECORD,NO_KYC_RECORD,1.0,14177.27,14177.27,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR51228,1,10285.65,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,14158.32,14158.32,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR84473,2,25538.9,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,13744.99,13744.99,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR42648,1,10555.01,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,13306.35,13306.35,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR88575,1,13050.0,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,13050.0,13050.0,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR11412,2,31790.39,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,12924.85,12924.85,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR59241,1,14732.08,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,12885.17,12885.17,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR60150,2,27625.79,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,12414.15,12414.15,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR96684,2,28294.65,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,12383.14,6901.63,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR74877,2,23030.9,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,11920.81,11920.81,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR19463,1,13680.66,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,11573.0,11573.0,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR88296,1,11282.39,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,11282.39,11282.39,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR52854,1,11250.6,0,VERIFIED,HIGH,1.0,11250.6,11250.6,1.0,1.0,Kavya Chhabra,Bengaluru,,1.0,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, high_risk_segment",MEDIUM
USR86491,1,11173.4,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,11173.4,11173.4,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR32821,2,42377.04,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,10606.78,10606.78,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR70532,2,16734.92,1,NO_KYC_RECORD,NO_KYC_RECORD,1.0,10469.69,10469.69,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR56291,2,13658.79,1,NO_KYC_RECORD,NO_KYC_RECORD,1.0,10343.79,10343.79,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR98871,1,20129.93,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,10229.48,10229.48,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR88644,1,5120.0,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,9956.85,9956.85,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR28129,1,10130.88,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,9937.63,9937.63,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR48879,1,12354.74,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,9526.220000000001,6446.22,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR10071,1,14301.02,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,9500.5,9500.5,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR14506,2,35453.63,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,9434.869999999999,8257.96,0.0,2.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR29893,2,21782.58,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,9387.82,8960.49,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR82790,1,20254.73,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,9250.0,9250.0,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR65869,1,2212.67,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,9215.86,9215.86,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR31973,1,15919.66,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,9117.57,9117.57,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR89891,1,9030.74,0,NO_KYC_RECORD,NO_KYC_RECORD,1.0,9030.74,9030.74,1.0,1.0,,,,,40,"high_value_chargeback(≥₹8,976), fraud_type_dispute, no_kyc_record",MEDIUM
USR15975,2,36924.14,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,8778.83,6191.97,0.0,2.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR48697,2,44170.64,1,VERIFIED,HIGH,2.0,7938.4800000000005,7287.56,0.0,1.0,Maanas Manne,Pune,33644.0,1.0,40,"repeated_disputes(≥2), high_risk_segment",MEDIUM
USR91913,1,12883.29,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,7730.68,7669.97,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR95279,1,2684.0,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,7479.95,6388.0,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR72066,1,4730.0,0,VERIFIED,HIGH,2.0,7439.66,5973.59,0.0,1.0,Isaac Mand,Jaipur,64026.0,2.0,40,"repeated_disputes(≥2), high_risk_segment",MEDIUM
USR30317,1,23912.97,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,7245.79,4455.8,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR59972,2,8545.2,1,NO_KYC_RECORD,NO_KYC_RECORD,2.0,7193.389999999999,5525.44,0.0,2.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR61031,2,33460.19,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,6725.389999999999,3743.54,0.0,2.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR36254,1,21598.94,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,6469.360000000001,4160.0,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR58128,1,21768.5,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,6412.85,5710.85,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR38402,2,4534.57,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,6401.49,3615.07,0.0,2.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR54221,2,15237.63,1,NO_KYC_RECORD,NO_KYC_RECORD,2.0,6352.67,4846.0,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR30242,1,15290.24,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,6166.88,6042.03,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR88277,1,4322.92,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,5826.24,4322.92,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR35589,2,21179.010000000002,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,5745.43,3801.16,0.0,2.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR90135,2,26698.02,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,5674.42,3784.42,0.0,2.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR22260,2,28131.65,0,VERIFIED,HIGH,2.0,5635.24,4251.73,0.0,2.0,Pranit Sharma,Pune,35497.0,1.0,40,"repeated_disputes(≥2), high_risk_segment",MEDIUM
USR53625,1,188.18,0,PENDING,HIGH,1.0,4758.01,4758.01,1.0,1.0,Chaman Choudhary,Lucknow,24257.0,1.0,40,"fraud_type_dispute, kyc_not_verified, high_risk_segment",MEDIUM
USR54588,3,39866.44,1,NO_KYC_RECORD,NO_KYC_RECORD,2.0,4601.49,2387.22,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR56369,1,6131.03,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,4526.38,3569.92,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR71905,1,18940.17,1,NO_KYC_RECORD,NO_KYC_RECORD,2.0,4258.91,3506.0,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR92643,1,7802.29,1,NO_KYC_RECORD,NO_KYC_RECORD,2.0,4166.45,2240.0,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR87928,1,9938.31,1,NO_KYC_RECORD,NO_KYC_RECORD,2.0,4032.1400000000003,2062.69,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR88578,1,5946.77,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,3941.6099999999997,1994.56,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR58318,1,17828.66,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,3420.75,1835.21,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR72421,1,19118.59,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,3220.1400000000003,2148.76,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR37899,2,6817.9,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,3190.0,2072.0,0.0,2.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR96885,2,19697.97,1,NO_KYC_RECORD,NO_KYC_RECORD,2.0,3157.23,1908.75,0.0,2.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR69382,1,2002.08,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,3046.37,1597.23,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR78971,2,20161.99,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,3011.7,2130.14,0.0,2.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR49298,2,37261.29,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,2950.6800000000003,1942.99,0.0,2.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR20922,1,24037.88,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,2882.4500000000003,2126.63,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR75336,1,21774.31,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,2831.77,1697.0,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR51032,2,5075.4400000000005,1,NO_KYC_RECORD,NO_KYC_RECORD,2.0,2559.2799999999997,1558.33,0.0,2.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR99055,1,2104.37,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,2423.25,1684.52,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR87975,1,510.09,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,2111.05,1114.59,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR54602,1,10655.76,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,1889.29,1342.39,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR71906,2,14616.099999999999,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,1483.85,746.85,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR25818,1,2366.87,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,1335.74,842.31,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR85115,1,3281.97,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,1235.1,699.14,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR72446,1,17559.45,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,1230.65,725.65,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR52186,1,20302.71,0,IN_REVIEW,HIGH,1.0,1010.1,1010.1,1.0,1.0,Amruta Guha,Jalandhar,23173.0,1.0,40,"fraud_type_dispute, kyc_not_verified, high_risk_segment",MEDIUM
USR13261,1,16595.74,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,926.6199999999999,550.29,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR28594,1,21237.06,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,874.25,596.6,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR44047,1,21350.17,0,NO_KYC_RECORD,NO_KYC_RECORD,2.0,526.17,286.26,0.0,1.0,,,,,40,"repeated_disputes(≥2), no_kyc_record",MEDIUM
USR11301,1,4218.51,0,VERIFIED,LOW,1.0,21185.86,21185.86,1.0,1.0,Ijaya Prabhakar,Mumbai,16836.0,3.0,35,"high_value_chargeback(≥₹8,976), fraud_type_dispute, disputed_more_than_income",MEDIUM
USR47994,1,20956.0,0,VERIFIED,LOW,1.0,20956.0,20956.0,1.0,1.0,Anthony Bhatia,Kolkata,16833.0,1.0,35,"high_value_chargeback(≥₹8,976), fraud_type_dispute, disputed_more_than_income",MEDIUM
USR66998,1,19271.61,0,REJECTED,LOW,1.0,18567.74,18567.74,0.0,1.0,Gunbir Chaudhary,Pune,13444.0,1.0,35,"high_value_chargeback(≥₹8,976), kyc_not_verified, disputed_more_than_income",MEDIUM
USR72081,1,17377.3,0,REJECTED,LOW,1.0,17377.3,17377.3,0.0,1.0,Ijaya Natt,Chennai,15969.0,1.0,35,"high_value_chargeback(≥₹8,976), kyc_not_verified, disputed_more_than_income",MEDIUM
USR81688,1,10183.23,0,VERIFIED,LOW,1.0,13308.54,13308.54,1.0,1.0,Dev Vala,Kolkata,10570.0,1.0,35,"high_value_chargeback(≥₹8,976), fraud_type_dispute, disputed_more_than_income",MEDIUM
USR41600,2,25805.84,0,VERIFIED,LOW,1.0,22878.31,22878.31,1.0,1.0,Upasna Sharaf,Delhi,23469.0,1.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR94513,1,3295.91,0,VERIFIED,LOW,1.0,20754.36,20754.36,1.0,1.0,Upkaar Chhabra,Amritsar,32026.0,2.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR12247,1,18450.81,0,VERIFIED,LOW,1.0,18450.81,18450.81,1.0,1.0,Vansha Kalla,Pune,47887.0,1.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR82413,2,34165.229999999996,0,VERIFIED,MEDIUM,1.0,17817.32,17817.32,1.0,1.0,Robert Vaidya,Bengaluru,62072.0,2.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR19402,1,13195.34,0,REJECTED,LOW,1.0,16164.46,16164.46,0.0,1.0,Mekhala Vig,Lucknow,37944.0,1.0,30,"high_value_chargeback(≥₹8,976), kyc_not_verified",MEDIUM
USR84450,1,9094.23,0,VERIFIED,LOW,1.0,15519.36,15519.36,1.0,1.0,Mohini Jha,Hyderabad,50768.0,1.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR17716,1,17666.95,0,VERIFIED,LOW,1.0,14932.0,14932.0,1.0,1.0,Pushti Savant,Lucknow,,1.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR94277,3,54147.86,0,IN_REVIEW,LOW,1.0,14815.94,14815.94,0.0,1.0,Krish Venkataraman,Chennai,75526.0,1.0,30,"high_value_chargeback(≥₹8,976), kyc_not_verified",MEDIUM
USR59412,1,14260.28,0,VERIFIED,LOW,1.0,14260.28,14260.28,1.0,1.0,Ishaan Munshi,Delhi,27308.0,2.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR61238,1,14224.78,0,VERIFIED,LOW,1.0,14224.78,14224.78,1.0,1.0,Gautami Venkataraman,Mumbai,49669.0,2.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR88518,1,13400.33,1,REJECTED,LOW,1.0,13400.33,13400.33,0.0,1.0,Nicholas Merchant,Mumbai,22680.0,1.0,30,"high_value_chargeback(≥₹8,976), kyc_not_verified",MEDIUM
USR24020,1,12820.0,0,VERIFIED,MEDIUM,1.0,12820.0,12820.0,1.0,1.0,Sanaya Buch,Pune,26109.0,2.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR89332,1,12799.39,0,VERIFIED,LOW,1.0,12799.39,12799.39,1.0,1.0,Finn Nadig,Bengaluru,23048.0,1.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR48034,1,12760.0,0,VERIFIED,LOW,1.0,12760.0,12760.0,1.0,1.0,Chandani Pall,Bengaluru,25708.0,3.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR98841,1,1927.72,0,VERIFIED,LOW,1.0,12647.35,12647.35,1.0,1.0,Ira Koshy,Pune,24543.0,1.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR54714,1,22861.15,0,VERIFIED,MEDIUM,1.0,12462.99,12462.99,1.0,1.0,Yochana Nagy,Chennai,27270.0,1.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR77744,1,12338.61,0,VERIFIED,MEDIUM,1.0,12338.61,12338.61,1.0,1.0,Nidra Balakrishnan,Pune,,1.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR94755,1,4372.85,0,REJECTED,LOW,1.0,12334.0,12334.0,0.0,1.0,Harini Virk,Kolkata,21560.0,2.0,30,"high_value_chargeback(≥₹8,976), kyc_not_verified",MEDIUM
USR53286,1,5759.06,0,PENDING,MEDIUM,1.0,12249.71,12249.71,0.0,1.0,Tamanna Buch,Jaipur,30653.0,1.0,30,"high_value_chargeback(≥₹8,976), kyc_not_verified",MEDIUM
USR22564,1,3694.84,0,VERIFIED,MEDIUM,2.0,12232.05,8296.18,0.0,1.0,Yashasvi Venkataraman,Delhi,22932.0,1.0,30,repeated_disputes(≥2),MEDIUM
USR49366,3,26098.35,2,NO_KYC_RECORD,NO_KYC_RECORD,1.0,12058.7,12058.7,0.0,1.0,,,,,30,"high_value_chargeback(≥₹8,976), no_kyc_record, multiple_failed_txns",MEDIUM
USR40653,2,36033.51,0,IN_REVIEW,MEDIUM,1.0,11598.12,11598.12,0.0,1.0,Yashvi Ramakrishnan,Chennai,17000.0,1.0,30,"high_value_chargeback(≥₹8,976), kyc_not_verified",MEDIUM
USR23336,1,17041.05,0,VERIFIED,LOW,1.0,11540.0,11540.0,1.0,1.0,Faris Borah,Hyderabad,23547.0,2.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
USR28927,1,11411.35,1,VERIFIED,LOW,1.0,11411.35,11411.35,1.0,1.0,Damini Desai,Amritsar,23285.0,3.0,30,"high_value_chargeback(≥₹8,976), fraud_type_dispute",MEDIUM
