user_id,user_id_raw,full_name,pan,pan_status,aadhaar_last4,aadhaar_status,date_of_birth,dob_invalid,age,city,state,city_state_mismatch,monthly_income,income_was_negative,occupation,signup_timestamp,signup_in_future,kyc_status,risk_segment,id_record_count
USR10377,USR10377,Ekaraj Goyal,GDHJK3510N,VALID,7352,VALID,,False,,Delhi,Delhi,False,17386.0,False,Gig Worker,2024-03-01 12:41:55,False,VERIFIED,MEDIUM,1
USR10379,usr_10379,Advay Butala,PERIK5483M,VALID,,INVALID,1995-11-04,False,30.4,Chennai,Tamil Nadu,False,12843.0,False,Retired,2024-09-19 18:55:57,False,VERIFIED,MEDIUM,1
USR10382,USR 10382,Madhavi Seshadri,RKHDP6153T,VALID,6471,VALID,1961-10-29,False,64.4,Ludhiana,Punjab,False,16913.0,False,Self Employed,2025-12-20 00:00:00,False,VERIFIED,LOW,1
USR10384,USR 10384,Divya Gole,CXGUE9215O,VALID,0185,VALID,2004-01-28,False,22.2,Bengaluru,Karnataka,False,34771.0,False,Farmer,2024-12-27 00:00:00,False,REJECTED,LOW,3
USR10388,USR 10388,Inaya Bajwa,BKKPS2919I,VALID,0726,MASKED,1982-08-01,False,43.7,Lucknow,Uttar Pradesh,False,95632.0,False,Student,2024-05-26 12:38:53,False,VERIFIED,LOW,1
USR10392,USR10392,Bimala Pradhan,UYITL2094M,VALID,2364,VALID,1994-02-02,False,32.2,Amritsar,Punjab,False,46978.0,False,Business Owner,2026-03-17 21:59:55,False,VERIFIED,LOW,1
USR10393,USR10393,Aarnav Aurora,XMHNR2711D,VALID,5524,VALID,,False,,Delhi,Delhi,False,56752.0,False,Student,2025-07-17 22:30:03,False,VERIFIED,HIGH,1
USR10399,USR10399,Yahvi Divan,OXQQF7312R,VALID,0822,VALID,1990-03-05,False,36.1,Jalandhar,Punjab,False,38600.0,False,Salaried,2026-03-15 01:12:00,False,VERIFIED,LOW,3
USR10401,usr10401,Harrison Buch,CNQCH7616V,VALID,2363,VALID,1985-02-24,False,41.1,Hyderabad,Telangana,False,20800.0,False,Business Owner,2025-01-08 00:00:00,False,VERIFIED,LOW,2
USR10408,USR10408,Sanaya Biswas,QEECL6715T,VALID,6357,VALID,1963-07-18,False,62.7,Delhi,Delhi,False,,False,Student,2025-04-22 00:00:00,False,VERIFIED,MEDIUM,1
USR10415,10415,Adya Mane,YGHZS1621E,VALID,,INVALID,2007-12-07,False,18.3,Pune,Maharashtra,False,,False,Self Employed,2025-01-29 05:15:19,False,VERIFIED,LOW,1
USR10416,USR10416,Azaan Goswami,VSFWY8196O,VALID,9928,VALID,1973-02-01,False,53.2,Chennai,Tamil Nadu,False,18411.0,False,Business Owner,2024-09-26 00:00:00,False,VERIFIED,LOW,1
USR10423,USR10423,Ryan Hora,OZRAM0659R,VALID,2071,VALID,1975-07-27,False,50.7,Lucknow,Uttar Pradesh,False,42283.0,False,Farmer,2025-10-04 19:46:42,False,VERIFIED,HIGH,1
USR10431,USR10431,Vasatika Narang,YWHPK6914G,VALID,2472,VALID,2002-01-06,False,24.2,Delhi,Delhi,False,23047.0,False,Gig Worker,2025-04-10 15:47:00,False,VERIFIED,MEDIUM,1
USR10436,USR10436,Dalaja Garde,UIYDZ9960X,VALID,1246,VALID,1972-06-29,False,53.8,Jalandhar,Punjab,False,17883.0,False,Unemployed,2025-08-28 00:00:00,False,VERIFIED,LOW,2
USR10442,usr10442,Anthony Kamdar,YCOGD4572L,VALID,7003,VALID,1987-06-03,False,38.8,Delhi,Delhi,False,31903.0,False,Student,2025-08-15 05:46:22,False,VERIFIED,LOW,2
USR10444,USR10444,Maanas Chander,FCLDN5183C,VALID,7660,VALID,2006-01-03,False,20.2,Mumbai,Maharashtra,False,24273.0,False,Business Owner,2024-11-15 00:00:00,False,VERIFIED,LOW,1
USR10446,USR10446,Mahika Konda,,MISSING,0667,VALID,1981-05-05,False,44.9,Delhi,Delhi,False,34997.0,False,Salaried,2025-08-10 00:00:00,False,VERIFIED,LOW,2
USR10447,usr10447,Ayush Agarwal,ZDSTY3102P,VALID,8880,VALID,,False,,Amritsar,Punjab,False,29407.0,False,Salaried,2025-12-15 19:42:00,False,VERIFIED,LOW,1
USR10448,USR10448,Owen Pandit,,INVALID,2898,VALID,1992-01-02,False,34.2,Bengaluru,Karnataka,False,53296.0,False,Self Employed,2025-12-21 00:00:00,False,VERIFIED,MEDIUM,3
USR10450,usr10450,Anusha Babu,SULKY2014W,VALID,1907,VALID,1977-03-23,False,49.0,Delhi,Delhi,False,31728.0,True,Unemployed,2024-05-31 00:00:00,False,VERIFIED,LOW,1
USR10458,USR 10458,Kavya Memon,CNIZQ3538L,VALID,,MISSING,,False,,Lucknow,Uttar Pradesh,False,56863.0,False,Freelancer,2025-09-21 00:21:17,False,VERIFIED,LOW,1
USR10468,usr_10468,Harita Sha,KJMOA8874Q,VALID,1430,VALID,1976-12-27,False,49.3,Bengaluru,Karnataka,False,,False,Unemployed,2026-02-17 00:00:00,False,VERIFIED,LOW,2
USR10470,USR 10470,Jagvi Raval,XIOGM3424K,VALID,4064,VALID,1961-09-30,False,64.5,Delhi,Delhi,False,7325.0,False,Freelancer,2025-06-17 00:00:00,False,IN_REVIEW,LOW,1
USR10475,usr10475,Ekiya Narayan,MRQZA7643X,VALID,7790,VALID,1982-06-20,False,43.8,Pune,Maharashtra,False,20014.0,False,Business Owner,2025-07-28 00:00:00,False,VERIFIED,LOW,1
USR10476,USR10476,Advaith Bali,KSCAL7782H,VALID,9563,MASKED,1974-11-16,False,51.4,Lucknow,Uttar Pradesh,False,54441.0,False,Self Employed,2024-02-03 06:02:47,False,IN_REVIEW,LOW,1
USR10478,USR10478,Urvi Babu,CQBZI8003N,VALID,7918,VALID,,False,,Amritsar,Punjab,False,17575.0,False,Self Employed,2026-01-04 00:00:00,False,VERIFIED,LOW,1
USR10487,USR10487,Sudiksha Toor,ASMEN1425N,VALID,,INVALID,1987-04-07,False,39.0,Mumbai,Maharashtra,False,29347.0,False,Farmer,2024-12-05 00:00:00,False,VERIFIED,MEDIUM,1
USR10489,USR10489,Onkar Karan,VLVLZ5056N,VALID,0006,VALID,2004-07-24,False,21.7,Amritsar,Punjab,False,30766.0,False,Unemployed,2026-03-05 00:00:00,False,VERIFIED,MEDIUM,3
USR10498,USR-10498,Idika Narayanan,HTGWK2327F,VALID,7214,VALID,1986-02-22,False,40.1,Mumbai,Maharashtra,False,26041.0,False,Unemployed,2025-03-05 00:00:00,False,VERIFIED,MEDIUM,1
USR10499,USR10499,Triveni Bir,VYIRB8967K,VALID,3967,VALID,1977-01-18,False,49.2,Hyderabad,Telangana,False,,False,Gig Worker,2024-03-22 00:00:00,False,VERIFIED,LOW,2
USR10500,USR10500,Aradhana Gill,ZCIIW9707U,VALID,6275,VALID,1966-11-12,False,59.4,Jaipur,Rajasthan,False,28656.0,False,Salaried,2024-02-05 00:00:00,False,VERIFIED,LOW,3
USR10504,USR10504,Jhalak Borde,WHLXS7672B,VALID,9751,VALID,1977-06-24,False,48.8,Kolkata,West Bengal,False,41245.0,False,Freelancer,2024-05-25 00:00:00,False,VERIFIED,LOW,1
USR10505,USR10505,Rayaan Sehgal,FRLAE6023T,VALID,0865,VALID,2004-04-10,False,22.0,Ludhiana,Punjab,False,37801.0,False,Self Employed,2025-09-04 00:40:46,False,VERIFIED,MEDIUM,2
USR10506,USR10506,Jack Chopra,VRSRK4997Q,VALID,0789,VALID,2007-06-13,False,18.8,Delhi,Delhi,False,27499.0,True,Retired,2024-07-02 00:00:00,False,VERIFIED,LOW,1
USR10507,usr10507,Samar Sodhi,XZURS1973V,VALID,2256,VALID,1968-03-25,False,58.0,Delhi,Delhi,False,36200.0,False,Student,2024-07-20 08:41:46,False,VERIFIED,LOW,1
USR10508,USR10508,Jack Rastogi,UQNJF9236B,VALID,5875,VALID,1997-05-27,False,28.8,Pune,Maharashtra,False,27170.0,False,Freelancer,,False,PENDING,MEDIUM,1
USR10510,USR10510,Unni Chad,GEUFO6221Y,VALID,4729,VALID,1963-11-23,False,62.4,Chennai,Tamil Nadu,False,15808.0,False,Salaried,2024-11-01 04:30:10,False,VERIFIED,LOW,1
USR10512,USR10512,Anika Mall,NQCTJ2374S,VALID,0221,VALID,,False,,Lucknow,Uttar Pradesh,False,13940.0,False,Freelancer,2024-01-02 00:00:00,False,VERIFIED,HIGH,1
USR10515,USR10515,Advik Hayre,BKXAV7212N,VALID,8444,VALID,2003-07-04,False,22.7,Ludhiana,Punjab,False,39500.0,False,Student,2025-06-30 00:00:00,False,VERIFIED,LOW,3
USR10516,USR10516,Chaman Krishnan,LYFHJ6222L,VALID,9005,VALID,1994-11-18,False,31.4,Bengaluru,Karnataka,False,37134.0,False,Unemployed,2024-07-02 00:00:00,False,VERIFIED,LOW,2
USR10520,USR 10520,Isha Bajwa,KOXBF4910R,VALID,,INVALID,1969-06-08,False,56.8,Pune,Maharashtra,False,,False,Unemployed,2025-06-14 00:00:00,False,VERIFIED,MEDIUM,1
USR10523,USR10523,Nikita Murthy,YJKFA1712L,VALID,0519,VALID,2002-09-09,False,23.6,Amritsar,Punjab,False,36118.0,False,Self Employed,2025-12-20 00:00:00,False,VERIFIED,HIGH,2
USR10525,USR-10525,Damyanti Pandya,BUOKT4118U,VALID,9729,VALID,1986-01-30,False,40.2,Chennai,Tamil Nadu,False,43676.0,False,Unemployed,2025-06-25 00:00:00,False,VERIFIED,UNKNOWN,1
USR10528,usr10528,Chandresh Luthra,DGMLP9448S,VALID,,INVALID,1970-04-03,False,56.0,Jaipur,Rajasthan,False,10561.0,False,Gig Worker,2024-09-08 00:00:00,False,VERIFIED,HIGH,1
USR10529,usr10529,Ati Venkatesh,AUFOT1367N,VALID,6501,VALID,1987-11-07,False,38.4,Ludhiana,Punjab,False,36463.0,False,Gig Worker,2025-01-09 00:00:00,False,VERIFIED,LOW,1
USR10536,USR10536,Lopa Cheema,VDGLP1581G,VALID,8802,VALID,1970-02-09,False,56.1,Chennai,Tamil Nadu,False,22958.0,False,Business Owner,2025-05-26 00:00:00,False,VERIFIED,LOW,1
USR10539,USR10539,Vedhika Pant,CVPNT4632B,VALID,3573,VALID,1969-02-26,False,57.1,Lucknow,Uttar Pradesh,False,15192.0,False,Salaried,2025-12-27 00:00:00,False,VERIFIED,LOW,1
USR10542,USR10542,Wridesh Subramanian,ZHIPI3154K,VALID,9332,VALID,1966-03-29,False,60.0,Kolkata,West Bengal,False,28701.0,False,Student,2025-05-31 00:00:00,False,VERIFIED,MEDIUM,1
USR10547,USR10547,Praneel Guha,HKIZT4901N,VALID,,MISSING,1969-08-23,False,56.6,Hyderabad,Telangana,False,,False,Freelancer,2024-09-11 00:00:00,False,IN_REVIEW,MEDIUM,1
USR10548,USR 10548,Akshay Sha,MNCGD3269K,VALID,,INVALID,,False,,Chennai,Tamil Nadu,False,23317.0,False,Self Employed,2024-07-03 00:00:00,False,VERIFIED,LOW,1
USR10549,USR 10549,Yahvi Sahni,FSMCA9303R,VALID,6334,VALID,1989-11-10,False,36.4,Amritsar,Punjab,False,21193.0,False,Business Owner,2025-06-05 00:00:00,False,IN_REVIEW,MEDIUM,1
USR10550,USR10550,Rajeshri Khare,AQQZT5114M,VALID,2664,VALID,1993-02-01,False,33.2,Lucknow,Uttar Pradesh,False,36207.0,False,Farmer,2025-03-24 00:00:00,False,VERIFIED,LOW,1
USR10552,USR10552,Daksh Dora,ZERPX8524Z,VALID,1860,VALID,1971-12-10,False,54.3,Chennai,Tamil Nadu,False,49724.0,False,Self Employed,2025-01-06 00:00:00,False,VERIFIED,MEDIUM,1
USR10554,usr10554,Anika Boase,HDUXF1892Z,VALID,7966,VALID,1984-04-24,False,41.9,Amritsar,Punjab,False,69971.0,False,Business Owner,2024-08-31 00:00:00,False,REJECTED,MEDIUM,1
USR10558,USR10558,Kamala Bhagat,NHVHM9071C,VALID,1475,VALID,1983-06-14,False,42.8,Amritsar,Punjab,False,20130.0,False,Retired,2025-04-23 02:57:45,False,VERIFIED,LOW,1
USR10560,USR 10560,Jason Venkataraman,,INVALID,9779,VALID,1980-10-27,False,45.4,Bengaluru,Karnataka,False,23458.0,False,Farmer,2024-08-25 01:59:00,False,VERIFIED,MEDIUM,1
USR10561,USR10561,Anusha Bhatnagar,ZROCD2190A,VALID,4572,VALID,1974-12-10,False,51.3,Mumbai,Maharashtra,False,9691.0,False,Retired,2024-10-25 08:14:00,False,REJECTED,LOW,3
USR10565,10565,Advay Barad,WECOE8954E,VALID,,INVALID,1986-02-25,False,40.1,Jalandhar,Punjab,False,19928.0,False,Retired,2026-03-05 08:18:18,False,VERIFIED,LOW,1
USR10568,USR10568,Qushi Maharaj,SFWDT9318J,VALID,7245,VALID,1989-08-12,False,36.6,Amritsar,Punjab,False,45586.0,False,Student,2024-01-12 00:00:00,False,VERIFIED,LOW,1
USR10574,USR10574,George Radhakrishnan,DVNPJ4411C,VALID,1493,VALID,1971-08-27,False,54.6,Amritsar,Punjab,False,22132.0,False,Gig Worker,2025-06-26 00:23:00,False,VERIFIED,LOW,1
USR10575,usr10575,Abhimanyu Pandey,OUTHN4446A,VALID,0637,VALID,1963-03-21,False,63.0,Amritsar,Punjab,False,22491.0,False,Student,2024-07-16 00:00:00,False,VERIFIED,LOW,1
USR10577,USR10577,Anvi Jhaveri,OHGSR8059V,VALID,5164,VALID,,False,,Bengaluru,Karnataka,False,,False,Salaried,2024-09-30 00:00:00,False,REJECTED,LOW,1
USR10578,USR10578,Darika Dugal,,MISSING,9768,VALID,1977-09-23,False,48.5,Jaipur,Rajasthan,False,10741.0,False,Farmer,2024-01-10 00:00:00,False,IN_REVIEW,HIGH,1
USR10579,USR10579,Ishwar Chandran,XCVYQ6645D,VALID,5152,MASKED,1974-04-15,False,52.0,Delhi,Delhi,False,24757.0,False,Self Employed,2025-11-11 12:08:52,False,VERIFIED,HIGH,1
USR10580,USR10580,Shivani Deshmukh,TKMCH4518O,VALID,,INVALID,1986-04-22,False,39.9,Bengaluru,Karnataka,False,25832.0,False,Salaried,2025-04-07 00:00:00,False,VERIFIED,LOW,1
USR10583,USR10583,Bhavya Deo,,MISSING,5877,VALID,1984-05-18,False,41.9,Hyderabad,Telangana,False,25652.0,False,Salaried,2024-02-23 00:00:00,False,VERIFIED,LOW,1
USR10589,usr_10589,Tara Bains,JAUZI2475K,VALID,8272,VALID,1968-10-29,False,57.4,Lucknow,Uttar Pradesh,False,7270.0,False,Retired,2025-02-07 00:00:00,False,VERIFIED,LOW,1
USR10593,USR10593,Rishi Kashyap,PKIHV7093S,VALID,3318,VALID,1974-01-02,False,52.2,Amritsar,Punjab,False,30342.0,False,Freelancer,2024-12-24 00:00:00,False,PENDING,LOW,2
USR10598,USR 10598,Omaja Mohan,,INVALID,,MISSING,,False,,Hyderabad,Telangana,False,35597.0,False,Freelancer,2025-11-25 00:00:00,False,VERIFIED,LOW,1
USR10599,USR 10599,Sarthak Bhattacharyya,KCOVS4816O,VALID,,INVALID,1962-04-09,False,64.0,Bengaluru,Karnataka,False,62543.0,True,Student,2025-07-28 00:00:00,False,VERIFIED,LOW,1
USR10600,USR10600,Champak Chander,JNTIL6872R,VALID,0677,VALID,1960-10-16,False,65.5,Lucknow,Uttar Pradesh,False,29988.0,False,Gig Worker,2025-10-01 15:57:52,False,VERIFIED,UNKNOWN,1
USR10601,USR10601,Dakshesh Brahmbhatt,NSGAW5911D,VALID,4163,VALID,1978-06-20,False,47.8,Ludhiana,Punjab,False,33585.0,False,Gig Worker,2024-04-01 09:04:49,False,VERIFIED,LOW,1
USR10603,USR10603,Abeer Karan,NRWRK0956P,VALID,2618,VALID,1990-07-13,False,35.7,Ludhiana,Punjab,False,45074.0,False,Retired,2025-03-10 18:29:00,False,VERIFIED,LOW,2
USR10605,USR10605,Neel Swamy,IHPPD6590G,VALID,9529,MASKED,1973-06-28,False,52.8,Lucknow,Uttar Pradesh,False,23116.0,False,Retired,2024-05-19 12:56:14,False,VERIFIED,HIGH,1
USR10610,usr_10610,Netra Narula,NMWZC6719E,VALID,,INVALID,1987-04-06,False,39.0,Hyderabad,Telangana,False,20462.0,False,Unemployed,2026-02-26 00:00:00,False,IN_REVIEW,MEDIUM,1
USR10615,USR10615,Arunima Chakraborty,WMTWH0328O,VALID,7100,VALID,,False,,Hyderabad,Telangana,False,,False,Business Owner,2024-08-11 16:33:30,False,VERIFIED,HIGH,1
USR10621,USR10621,Sai Wadhwa,YAJPB6413Q,VALID,,INVALID,1973-06-10,False,52.8,Pune,Maharashtra,False,18061.0,True,Student,2024-11-19 00:00:00,False,VERIFIED,MEDIUM,1
USR10622,USR10622,Ikbal Kaur,BLTFM2888K,VALID,8957,VALID,1972-08-24,False,53.6,Jaipur,Rajasthan,False,13193.0,False,Self Employed,2025-07-29 00:00:00,False,VERIFIED,LOW,1
USR10623,USR10623,Mekhala Parmar,FFJXG8322O,VALID,6687,VALID,1987-02-17,False,39.1,Hyderabad,Telangana,False,135236.0,False,Salaried,2024-04-19 00:00:00,False,VERIFIED,HIGH,1
USR10624,USR10624,Zaitra Kant,OIMHQ6531X,VALID,,MISSING,1994-07-23,False,31.7,Ludhiana,Punjab,False,44508.0,False,Freelancer,2025-11-02 03:47:43,False,VERIFIED,LOW,1
USR10628,USR10628,Nathan Sidhu,,MISSING,9388,VALID,1995-05-06,False,30.9,Delhi,Delhi,False,30906.0,False,Farmer,2024-11-01 00:00:00,False,IN_REVIEW,LOW,1
USR10629,USR 10629,Akshay Tella,ZHKHW9651Z,VALID,,MISSING,1967-01-19,False,59.2,Ludhiana,Punjab,False,13303.0,False,Salaried,2024-06-04 00:00:00,False,VERIFIED,LOW,1
USR10630,USR 10630,Ucchal Goswami,VZKGM2714O,VALID,4970,VALID,1983-07-11,False,42.7,Hyderabad,Telangana,False,27281.0,False,Unemployed,2025-10-25 00:00:00,False,PENDING,HIGH,1
USR10633,USR 10633,Ucchal Samra,EUDJN7767I,VALID,3096,VALID,1986-06-29,False,39.8,Delhi,Delhi,False,24401.0,False,Unemployed,2024-01-10 00:00:00,False,VERIFIED,LOW,1
USR10637,usr10637,Benjamin Anne,LJHDV3498W,VALID,4998,VALID,,False,,Hyderabad,Telangana,False,33970.0,False,Salaried,2025-05-02 00:00:00,False,REJECTED,MEDIUM,1
USR10642,USR10642,Gaurav Gera,YZFIR8405W,VALID,0070,VALID,1994-09-18,False,31.5,Pune,Maharashtra,False,28794.0,False,Farmer,,False,VERIFIED,LOW,1
USR10644,USR10644,Dhriti Kothari,ILKOY6048A,VALID,3381,VALID,1964-11-12,False,61.4,Lucknow,Uttar Pradesh,False,14238.0,False,Gig Worker,2024-02-17 02:45:00,False,IN_REVIEW,LOW,1
USR10648,USR10648,Nirja Handa,LKGNA9445E,VALID,1153,VALID,1979-09-24,False,46.5,Pune,Maharashtra,False,44123.0,False,Self Employed,2026-03-23 10:05:00,False,PENDING,HIGH,2
USR10650,USR10650,Ishaan Munshi,BKQBT5543F,VALID,,MISSING,1999-08-08,False,26.6,Jaipur,Rajasthan,False,33339.0,False,Student,2024-02-25 00:00:00,False,VERIFIED,MEDIUM,1
USR10651,USR10651,Abeer Kulkarni,TCYQH6824Q,VALID,8686,VALID,2004-02-20,False,22.1,Chennai,Tamil Nadu,False,46134.0,False,Self Employed,2026-01-10 00:00:00,False,REJECTED,MEDIUM,1
USR10652,USR10652,Omya Subramaniam,LGTSP3446U,VALID,3806,MASKED,2005-12-07,False,20.3,Bengaluru,Karnataka,False,42475.0,False,Unemployed,2024-09-27 00:00:00,False,REJECTED,LOW,1
USR10653,USR-10653,Kamya Kara,RJDUY4022M,VALID,1195,VALID,1995-02-06,False,31.1,Hyderabad,Telangana,False,57713.0,False,Unemployed,,False,VERIFIED,LOW,1
USR10657,USR10657,Vaishnavi Deshmukh,LUYIA2359H,VALID,6961,MASKED,2002-07-05,False,23.7,Mumbai,Maharashtra,False,11806.0,False,Gig Worker,2024-01-11 00:06:36,False,VERIFIED,HIGH,1
USR10658,USR 10658,Chasmum Vora,PAOMI5419Y,VALID,7204,VALID,1976-05-04,False,49.9,Lucknow,Uttar Pradesh,False,15303.0,False,Farmer,2025-07-09 23:18:26,False,VERIFIED,HIGH,1
USR10659,USR10659,Siya Tank,TXYLU8877L,VALID,,INVALID,1966-04-16,False,60.0,Delhi,Delhi,False,21900.0,False,Business Owner,2025-09-21 10:53:00,False,REJECTED,HIGH,2
USR10663,USR-10663,Vedant Desai,KUVOC3650T,VALID,8888,VALID,1999-11-20,False,26.4,Jalandhar,Punjab,False,46487.0,False,Salaried,2024-01-06 14:02:00,False,VERIFIED,LOW,1
USR10667,USR10667,Pranit Narasimhan,ATPUD8020O,VALID,0808,VALID,1977-03-03,False,49.1,Hyderabad,Telangana,False,16788.0,False,Gig Worker,2025-11-28 00:00:00,False,IN_REVIEW,LOW,2
USR10668,USR10668,Upkaar Contractor,OWMAA7637L,VALID,6584,VALID,1987-07-13,False,38.7,Delhi,Delhi,False,18657.0,False,Freelancer,,False,VERIFIED,LOW,1
USR10674,USR10674,Chandran Sodhi,UXNVS4617Z,VALID,1882,VALID,1989-06-06,False,36.8,Jalandhar,Punjab,False,14059.0,False,Unemployed,2026-03-17 00:00:00,False,VERIFIED,LOW,1
USR10677,USR10677,Urvi Khanna,,INVALID,1271,VALID,1968-11-13,False,57.4,Lucknow,Uttar Pradesh,False,13681.0,False,Salaried,2024-12-15 00:20:09,False,VERIFIED,MEDIUM,2
USR10680,USR10680,Upadhriti Prabhakar,,MISSING,2610,MASKED,1978-08-05,False,47.7,Lucknow,Uttar Pradesh,False,19091.0,False,Business Owner,2024-02-09 01:42:24,False,VERIFIED,MEDIUM,1
USR10690,10690,Yamini Sarma,UWOKF5518I,VALID,0369,VALID,1960-10-01,False,65.5,Delhi,Delhi,False,94352.0,False,Unemployed,2025-12-16 17:15:57,False,VERIFIED,LOW,1
USR10691,USR-10691,Gopal Kala,TEYGN9966N,VALID,0681,VALID,2005-10-02,False,20.5,Hyderabad,Telangana,False,44568.0,False,Business Owner,2025-03-04 00:00:00,False,VERIFIED,HIGH,1
USR10694,USR10694,Damini Nazareth,VTGPK0935H,VALID,5814,VALID,1991-03-29,False,35.0,Amritsar,Punjab,False,12100.0,False,Freelancer,2025-01-13 03:44:27,False,VERIFIED,LOW,2
USR10695,USR10695,Darpan Misra,OVIPK0178B,VALID,7327,VALID,1972-12-13,False,53.3,Jaipur,Rajasthan,False,14790.0,False,Freelancer,2025-07-09 00:00:00,False,VERIFIED,MEDIUM,1
USR10702,USR10702,Ladli Bhat,JZPUM6475W,VALID,,INVALID,1993-03-05,False,33.1,Jalandhar,Punjab,False,18833.0,False,Freelancer,2024-04-27 00:05:00,False,VERIFIED,LOW,1
USR10703,usr10703,Bhavini Bera,USIGX6862H,VALID,,MISSING,2003-05-26,False,22.8,Kolkata,West Bengal,False,35973.0,True,Business Owner,2024-02-24 21:33:58,False,IN_REVIEW,HIGH,1
USR10704,USR10704,Anamika Bains,FTVTC7132F,VALID,9109,VALID,1975-09-27,False,50.5,Jalandhar,Punjab,False,19321.0,False,Unemployed,2025-11-04 00:00:00,False,IN_REVIEW,LOW,1
USR10709,USR10709,Ishani Khatri,DEBUW1858G,VALID,8039,VALID,1967-02-03,False,59.2,Mumbai,Maharashtra,False,17815.0,False,Freelancer,2024-10-21 12:44:00,False,VERIFIED,LOW,1
USR10711,USR10711,Bhavini Parikh,DBEJB1026L,VALID,,MISSING,1995-02-18,False,31.1,Hyderabad,Telangana,False,24027.0,False,Unemployed,2026-02-24 09:34:41,False,PENDING,LOW,2
USR10712,USR10712,Peter Naik,XJVNR7282F,VALID,3656,VALID,1982-12-08,False,43.3,Mumbai,Maharashtra,False,,False,Student,2024-08-18 00:00:00,False,VERIFIED,MEDIUM,1
USR10716,USR10716,Varenya Trivedi,,INVALID,9935,VALID,,False,,Hyderabad,Telangana,False,43700.0,False,Business Owner,,False,IN_REVIEW,LOW,1
USR10718,USR10718,Sara Saini,TVXIK1878Q,VALID,1761,VALID,1989-07-17,False,36.7,Mumbai,Maharashtra,False,16389.0,False,Unemployed,2026-03-03 00:00:00,False,VERIFIED,MEDIUM,1
USR10726,USR10726,Manan Samra,CWKDP7569N,VALID,3162,VALID,1964-03-12,False,62.1,Delhi,Delhi,False,63250.0,False,Self Employed,2024-09-01 00:00:00,False,VERIFIED,LOW,1
USR10728,10728,Chavvi Gour,VTUAB3836O,VALID,2745,VALID,1997-05-26,False,28.8,Kolkata,West Bengal,False,66591.0,False,Self Employed,2024-02-13 00:00:00,False,VERIFIED,UNKNOWN,1
USR10732,USR10732,Ekantika Gour,VPLCW1521N,VALID,9497,MASKED,2006-03-10,False,20.1,Delhi,Delhi,False,24399.0,False,Business Owner,2024-04-19 12:07:00,False,VERIFIED,LOW,1
USR10733,10733,Jasmit Batra,IYULT3347D,VALID,3337,MASKED,1974-06-09,False,51.8,Kolkata,West Bengal,False,22567.0,False,Salaried,2025-08-07 06:55:32,False,VERIFIED,LOW,3
USR10741,USR10741,Veer Loyal,XXDYC2315H,VALID,7262,VALID,1964-01-01,False,62.2,Delhi,Delhi,False,24241.0,False,Freelancer,2025-07-30 05:59:03,False,VERIFIED,LOW,1
USR10742,USR-10742,Radha Zacharia,MDPYO5069U,VALID,3892,VALID,1972-03-25,False,54.0,Mumbai,Maharashtra,False,38851.0,False,Unemployed,2024-01-04 00:00:00,False,VERIFIED,LOW,1
USR10746,USR10746,Jonathan Cherian,KPLES8579D,VALID,7322,VALID,1999-12-14,False,26.3,Kolkata,West Bengal,False,25386.0,False,Gig Worker,2024-02-17 00:00:00,False,VERIFIED,LOW,1
USR10747,USR10747,Vanya Deshpande,UUKFR8253G,VALID,6706,VALID,1965-07-29,False,60.7,Lucknow,Uttar Pradesh,False,27896.0,False,Student,2024-11-17 08:13:35,False,IN_REVIEW,LOW,1
USR10750,USR-10750,Imaran Rana,,MISSING,6895,VALID,1968-08-25,False,57.6,Ludhiana,Punjab,False,12649.0,True,Freelancer,2024-12-02 17:54:32,False,VERIFIED,UNKNOWN,1
USR10758,USR10758,Bina De,FVRZU4980W,VALID,3793,VALID,2004-09-17,False,21.5,Hyderabad,Telangana,False,25232.0,False,Salaried,2024-09-16 00:00:00,False,VERIFIED,HIGH,2
USR10759,USR 10759,Yashoda Madan,UERXU2725G,VALID,,MISSING,1996-01-08,False,30.2,Delhi,Delhi,False,,False,Business Owner,2025-11-10 00:00:00,False,VERIFIED,MEDIUM,2
USR10760,usr_10760,Dhriti Sarkar,WDVCJ4434C,VALID,6513,MASKED,1960-05-20,False,65.9,Kolkata,West Bengal,False,28338.0,False,Student,2024-01-15 00:04:02,False,REJECTED,LOW,1
USR10765,USR10765,Harshil Mangal,UACXS4478C,VALID,6998,VALID,1986-11-09,False,39.4,Hyderabad,Telangana,False,36168.0,True,Unemployed,2024-06-30 00:00:00,False,REJECTED,LOW,4
USR10766,USR10766,Azaan Dalal,,MISSING,,MISSING,1990-05-20,False,35.9,Delhi,Delhi,False,,False,Business Owner,2025-11-07 21:59:00,False,VERIFIED,MEDIUM,2
USR10775,USR-10775,Vritti Dua,IVARG6221R,VALID,2816,VALID,1976-03-03,False,50.1,Jaipur,Rajasthan,False,,False,Unemployed,2025-11-09 07:43:22,False,IN_REVIEW,UNKNOWN,2
USR10780,USR10780,Advik Muni,XLLUD5548C,VALID,0910,VALID,,False,,Jaipur,Rajasthan,False,12121.0,False,Unemployed,2024-11-13 04:26:00,False,IN_REVIEW,LOW,1
USR10785,usr10785,Ekantika Sur,OIRST3304I,VALID,1026,VALID,1964-11-09,False,61.4,Hyderabad,Telangana,False,,False,Gig Worker,2024-12-12 21:00:51,False,VERIFIED,HIGH,1
